LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-08-02 22:35:02,1900-01-00 00:00:00,,50:F1:4A:FA:8A:89,-55, ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:02,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:02,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:02,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:02,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-35,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-35,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:03,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:04,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-34,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:04,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:04,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-34,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:04,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:04,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:04,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:04,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-35,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:04,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-37,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:04,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:04,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:04,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:04,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:05,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:05,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:05,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:05,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:05,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:05,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:05,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:05,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-33,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:05,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:05,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-36,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:05,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:06,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:06,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:06,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:06,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:06,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:06,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:06,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:06,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-36,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:07,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-32,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:07,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-35,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-39,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:08,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-37,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:09,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-35,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:09,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-42,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:09,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-44,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:10,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,,50:F1:4A:FA:8A:88,-55,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:10,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,,50:F1:4A:FA:8A:88,-69,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:10,1900-01-00 00:00:00,,50:F1:4A:FA:8A:88,-53,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:10,1900-01-00 00:00:00,,50:F1:4A:FA:8A:88,-51,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:10,1900-01-00 00:00:00,,50:F1:4A:FA:8A:88,-51,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:10,1900-01-00 00:00:00,,50:F1:4A:FA:8A:88,-53,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:10,1900-01-00 00:00:00,,50:F1:4A:FA:8A:88,-53,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:10,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-38,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:10,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:10,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-37,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:11,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-40,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:11,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-37,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:11,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-37,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:11,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:12,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:12,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:12,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-39,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:12,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-40,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:12,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:12,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:12,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:12,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:12,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:12,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:12,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:13,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:13,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:13,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:13,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-39,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:13,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:13,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:13,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:13,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:13,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:13,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:13,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:14,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:15,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-27,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:15,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-27,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:16,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
2023-08-02 22:35:16,1900-01-00 00:00:00,Airwolf-1214,50:F1:4A:FA:8A:89,-51, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-02 22:35:16,1900-01-00 00:00:00,,AC:CF:85:12:44:9A,-25,,0.000000,0.000000,0.000,0.000,Client
